0,1
Sextant Coffee Roasters,"Best latte in the city! The wired Gandhi (dirty chai) is also delicious. Friendly staff and great apparel, really can’t go wrong here!"
Sextant Coffee Roasters,Thank you 🙏🏻
Sextant Coffee Roasters,I got an iced latte. The coffee was top notch. The folks working were really fantastic and handled the massive lines from Folsom street fair with poise and professionalism.
Sextant Coffee Roasters,"Sextant is great for a quiet conversation on the back patio in good weather. Mainly I go for the espresso drinks. The roasting quality is very high, compare with Sightglass and Four Barrel. The ambiance is quite pleasant, too, with wood tables and pleasant unobtrusive background music. My only quibble: the wifi is somewhat weak on the back patio."
Sextant Coffee Roasters,Best tasting gourmet coffee I’ve had in San Francisco. There are many overpriced overhyped coffee places such as st frank and blue bottle but in my view this is best in Bay Area. Nothing matches the coffees of Europe and South America but in sf Bay Area this is best I’ve tasted !
Sextant Coffee Roasters,Thanks a million 🙏🏻
Sextant Coffee Roasters,"Great coffee, free wifi, and lot's of seating space to have a meeting or plant yourself for a few hours of solo work. Very pleasant outdoor patio space in the back for warm days. Only one bathroom though, so can be a bit awkward when it's crowded."
Sextant Coffee Roasters,"Came here on the suggestion of a friend, after a group of us grabbed brunch nearby at Azucar, and ordered myself an ice latte, which, if you can trust the taste of a man who only drinks coffee once every couple months, was enjoyable.  The space itself was pretty empty, but neat in that modern warehouse-ish way that SoMa often is. Nice place to chill and lounge with friends or to get some work done, if you're in the area.  ***Accessibility Info***  Venue - Super spacious, plenty of seating, with nothing that should pose an accessibility issue.  Bathroom - From what I remember, their bathrooms were down a flight of steps, which is not the best thing when you're at a venue that's meant to fill your bladder!"
Sextant Coffee Roasters,"Hey Johnny Wang, thanks for your review! We can assure you however that our bathrooms are at ground level. No accessibility issues here!"
Sextant Coffee Roasters,"Great coffee and great place! Also try their roasts for home, esp. Love Dancing Goat 🐐🐐 …"
Sextant Coffee Roasters,The best latte I ever had.
Sextant Coffee Roasters,Thanks 
Sextant Coffee Roasters,"Sextan Coffee Roasters is by far the best tasting coffee in San Francisco. It’s specialty coffee at its best and the owner is a very nice and friendly person. The vibe inside Sextan is trendy, yet very comfortable and welcoming . Once you try their capuchinos, Mocha or Ethiopian drip, you will be hooked!"
Sextant Coffee Roasters,Thank you very much Robert
Sextant Coffee Roasters,coffee is good but their menu is weird and not intuitive to understand what’s what
Sextant Coffee Roasters,"Nice hipster style coffee shop.  My only complaint is that while sitting at the bar counter they brought my coffee (a nice pour over) to their ""come pick up your coffee"" area instead of directly to me.  Not a big deal but it wasn't busy and they seemed to recognize me."
Sextant Coffee Roasters,"Not always the friendliest service (though often it's good). Espresso drinks are decent. Not sure why an almond milk latte is $6, though. Sightglass is better and less expensive."
Sextant Coffee Roasters,"Thanks for the review Eric, always good to get feedback from customers like you. Our almond milk cost more because of the brand we carry, its pricier than the competitors milk choice if that helps clarify things. You are always welcome here =]"
Sextant Coffee Roasters,Great coffee shop on Folsom. They have an outdoor patio which is great on a warm day. Coffee is pretty good as well. I would place it in the top tier of coffee roasters in San Francisco.
Sextant Coffee Roasters,"Love this place.  Friendly staff, great coffee, excellent cappuccinos/lattes and always observes safety and social distancing protocols. Has been oasis in the pandemic!"
Sextant Coffee Roasters,Thank you 🙏🏻 we appreciate you!
Sextant Coffee Roasters,Reasonable prices for the area. Some of the best extracted espresso I've had. Supplying sparkling water with espresso based drink is a classy touch and the decor is rustic and friendly.
Sextant Coffee Roasters,Second time to visit for important meetings. Space for private conversations. Great location on Folsom st. Don't miss the high tech bathroom. And lastly great coffee.
Sextant Coffee Roasters,Thanks for the great review Philip!
Sextant Coffee Roasters,"I went there twice, and definitely will go there more. The owner and the staff are amazing and their coffee is really good"
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,"I ordered a drip coffee. 10 people ordered espresso drinks after me. They didn't begin to make my drink until after they served all 10 of the espresso customers that arrived after me. The coffee tasted good, on par with Philz but unfortunately it was only luke warm."
Sextant Coffee Roasters,"Sextant Roasters is Good2Go! Delicious coffee, cool cafe and patio, great staff and they are committed to a great customer experience.  Check out their cool high-tech restroom."
Sextant Coffee Roasters,Tried making me sign a touch screen in order to complete a transaction. Was rude when I wanted another option after realizing the Barista was going to make me touch a hard surface people had been putting their hands on all day long... hundreds of people. Not the best practice when trying to mitigate risk of infectious disease spread.
Sextant Coffee Roasters,"It is unfortunate, time like this we should work together. Here at Sextant Coffee Roasting, we are taking all the safety Majors including providing sanitizer to our customers, and sanitizing surfaces every 30 minutes Unfortunately with square pos system if you are paying with a credit card you have to finish the transaction. Then you can use the had sinister."
Sextant Coffee Roasters,Their iced lattes are very good!
Sextant Coffee Roasters,"As a coffee addict, this is the perfect place to spend time with friends talking over a cup of coffee. All had a strong and enjoyable flavor. I recommend this position quite highly."
Sextant Coffee Roasters,"Fabulous neighborhood gem featuring exceptionally delicious coffees, hot chocolate & other beverages made with highest quality ingredients and professional, attentive service. My friends and I are looking forward to trying the rest of the menu."
Sextant Coffee Roasters,Good vibes here and really like their Jostel Ghandi (dirty chai). The baristas are all great at latte art. Coffee tends to get sour if it sits for too long and can be pricey for a small cup
Sextant Coffee Roasters,Great coffee and amazing service. Such a wholesome neighborhood coffee place. My favorite order is their mocha and a danish. Their mocha is to die for.
Sextant Coffee Roasters,"Thank you Pranav, you are awesome!"
Sextant Coffee Roasters,"Fresh roasted coffee beans suffuse Sextant Coffee Roasters. The owner is from the land of coffee and imports the finest coffee beans to make a most delectable brew. If you desire uncompromised quality coffee, you will find it here."
Sextant Coffee Roasters,Mark! Thank you for the kind words! We like to pride ourselves on the coffee selection we carry.
Sextant Coffee Roasters,They have the strangest bathroom arrangement that requires either a phone app or a QR code.  Talk of living in the SV bubble!  The coffee was good.  Washing your hands was more complicated than it needs to be.
Sextant Coffee Roasters,"Sextant's a quiet craft coffeehouse. They know their way around an espresso machine. If you're in the neighborhood and need your fix, I don't think you'll be disappointed by a stop at Sextant."
Sextant Coffee Roasters,"I got both Ethiopian whole beans Yirgacheffe Heirloom and Kochere. Both are amazing but if you are making your own coffee,  I would go with Yirgacheffe Heirloom  + Friendly staff"
Sextant Coffee Roasters,Thank you very much 👍🏼
Sextant Coffee Roasters,"A hidden coffee shop in Soma, that you're lucky to stumble across. Incredibly good coffee. Decent amount of seating for two people. The snack / pastry options are limited."
Sextant Coffee Roasters,Great coffee here. Not in the best of places but worth the trip. Nice spot to sit inside or out. Near Costco and other  grocery stores.
Sextant Coffee Roasters,My go to spot for my cup of Joe! This place provides one of the most incredible coffee in the city!
Sextant Coffee Roasters,Thank you Joe
Sextant Coffee Roasters,Good place a little bit off the popular areas. But this means is not fully crowded. Service is fast and friendly. The coffee is very good.
Sextant Coffee Roasters,Good quality of coffee in SF!
Sextant Coffee Roasters,Thank you 🙏🏻
Sextant Coffee Roasters,"This coffee place will surprise you with how nice their place is in things that count: coffee, baked goods, and super clean modern bathroom. Wow!"
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Really good coffee. Nice owner and staff. Sometimes has prepared food bowls that have made my day.
Sextant Coffee Roasters,Excellent coffee in the area without the long wait of sightglass coffee or blue bottle. The inside seems like a really nice place to set up your laptop and work
Sextant Coffee Roasters,"Good coffee, hilarious touch-free bathroom (only in SF). This is yet another wonderful local small batch roaster, if you are into that sort of thing, which I am."
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,"Nice place Awesome seating But shy on outlets Good wifi Exemplary staff Small roaster of premium beans that you pay a premium price on ( I'd stick with sipping a fine cup of espresso and purchase beans elsewhere as they're a little higher than market price, but a lot of boutique roasters are falling in line with high priced small roast coffees) Definitely try and check it out if you're wandering around SoMa"
Sextant Coffee Roasters,One of the best coffees in the area. Very friendly baristas.
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,"Fantastic atmosphere. Easy to find. Killer coffee and reasonable prices for the quality of coffee.  Solid spot, worth visiting."
Sextant Coffee Roasters,"Airy spot to read without distraction. A back patio for those sunny days. Not fantastic for people watching as the storefront is sort of compact, it's much more long than wide."
Sextant Coffee Roasters,"swung by this shop this morning for a latte -- super friendly service and a delicious drink. very nice, 10/10."
Sextant Coffee Roasters,Great place with friendly staff!
Sextant Coffee Roasters,Thanks 
Sextant Coffee Roasters,The barista was a great personality and easy to talk to. She helped us find what we wanted and set the tone of what Sextant wants their culture to be.
Sextant Coffee Roasters,Very well poured lates and amazing beans. The Yirgacheffe beans make it basically impossible to say no to a second cup in the afternoon. So gooooood!
Sextant Coffee Roasters,Thank you very Much!
Sextant Coffee Roasters,This place has the best coffee I have ever had and the place itself has so much character.the owner was one of the most generous people I have ever met and so were the employees.
Sextant Coffee Roasters,"A very SF coffee place with quality drinks, nice stuff and a comfortable atmosphere. If you don't mind a $3.00 espresso shot you'll be comfortable here!"
Sextant Coffee Roasters,Normally very good coffee. I've only not enjoyed my cup a couple times. It's a joy to work from there every Friday.
Sextant Coffee Roasters,"Stopped in at random, as I happened to be walking past. Delicious espresso, with a bright clean taste and a lovely sweet finish. Nice clean interior."
Sextant Coffee Roasters,Very nice blond friendly barista.  Cute inside and back patio.
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,"For a first time visitor, this poace give me a good impression with service, coffee, and bread.  Overall, this is similar to Sightglass, just less crowded."
Sextant Coffee Roasters,Tasty coffee and wholesome staff and atmosphere. Will def be back
Sextant Coffee Roasters,Thank you so much and looking forward to seeing you Brett.
Sextant Coffee Roasters,Visiting from out of town. Great espresso. Great atmosphere. Very friendly!
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,"Cool space, clean, fairly friendly staff, great bakery items, and pretty good coffee. not 5 stars because it seems a little overpriced for how good the product is"
Sextant Coffee Roasters,Thank you very much just FYI San Francisco is a very costly city and we want to make sure  we can take care of our team.
Sextant Coffee Roasters,Fantastic. The pastries made at home are also fantastic. I LOVE it here. You can't wait to get back soon.
Sextant Coffee Roasters,"The coffee was good but the barista was rude, impolite and full of attitudes. Tried to ask her about the WiFi and she was extremely unhelpful."
Sextant Coffee Roasters,We apologize for your experience. We hope your next visit will be 10x better!
Sextant Coffee Roasters,"Good coffee, but not as good as Sightglass down the street. The place is very clean and updated though, which was nice."
Sextant Coffee Roasters,Best Chai tea I've every tasted. The wired Ghandi adds a kick with a shot of espresso.
Sextant Coffee Roasters,"Good coffee and snacks, and very nice service. Parking is tricky, though."
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Really impressed with their coffee! Better than Starbucks and Peet’s and at least as good as Philz. Will totally go back!
Sextant Coffee Roasters,Thank you for the kind words! We definitely try to provide the best tasting drinks to everyone. Good to hear we are satisfying customers=]
Sextant Coffee Roasters,The best coffee I tried in the city and lot of specialties! One of the oblo places where I could find an authentic Spanish cortado!!! (They call it Gibraltar)
Sextant Coffee Roasters,"This review makes us so happy! Thank you for the kind words, please come back soon for a cortado=]"
Sextant Coffee Roasters,"Their hot chocolate tastes bad. The tables are uncomfortable. Their drinks and atmosphere are ""weird"" and ""alternative""."
Sextant Coffee Roasters,Easy in and out! Great service! Bit pricey.
Sextant Coffee Roasters,This coffee shop is wonderful. Great coffee and excellent service. Will definitely go back!
Sextant Coffee Roasters,Great Coffee. Like the coffee is really quite solid. Not a ton of outlets so it's not the best place for work.
Sextant Coffee Roasters,Thanks for the kind words Ben! We are definitely working on getting more outlets for you all
Sextant Coffee Roasters,The coffee is to die for here. Best taste and great vibe! The staff and owner are especially helpful.
Sextant Coffee Roasters,Thanks you are much appreciated
Sextant Coffee Roasters,Great service and great coffee. There's always tables and chairs available in case you need to sit down and get some work done.
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Excellent coffee. You can truly judge a barista by how well they handle a decaf. Friendly staff and cozy decor.
Sextant Coffee Roasters,Good coffee and pleasant space.   Bit of a line for pick up orders.
Sextant Coffee Roasters,"Awesome place! Great vibe inside, they actually take time to create amazing coffee!"
Sextant Coffee Roasters,Thanks you are awesome
Sextant Coffee Roasters,"Great coffee, great atmosphere and most importantly super friendly no attitude service! Love this neighborhood spot!"
Sextant Coffee Roasters,one of the best coffee shops in San Francisco.  the coffee  is amazing try the single original espresso. .
Sextant Coffee Roasters,Great coffee and danish and croissants. Cookies too! I always enjoy the ambiance as well.
Sextant Coffee Roasters,Thank you 🙏🏻
Sextant Coffee Roasters,"Super kind coffee spot, great hot coffee, friendly people, met some nice people outside.. will come again! 🤙 …"
Sextant Coffee Roasters,Thank you Very Much. You are Awesome.
Sextant Coffee Roasters,"The best coffee shop in San francisco..very friendly staff ,,great atmosphere for relaxing. Thank you so much"
Sextant Coffee Roasters,Thank you very much
Sextant Coffee Roasters,Laid back feel to this industrial warehouse feel coffee house. Everyone seams like they are coding on their computetrs.... but only 1 outlet (4 plugs)
Sextant Coffee Roasters,Good scones and quite coffee place for a catch-up. The restroom is a fun experience!
Sextant Coffee Roasters,"Coming from Australia, best coffee in the Bay Area we had. Thanks so much, keep the quality and the perfect medium."
Sextant Coffee Roasters,Thank you very much
Sextant Coffee Roasters,"Straightforward menu, good baristas, friendly as well. Accepts cards via square, and has back patio and free Wi-Fi: sextantcoffee"
Sextant Coffee Roasters,One of the better coffees I've ever had for sure. Their late is amazing!
Sextant Coffee Roasters,Thank you. We so much appreciate it.
Sextant Coffee Roasters,This is an excellent place if you like to wait a long time for your coffee. I suppose it builds character.
Sextant Coffee Roasters,It's so delicious. The service was very helpful and observant. The bill won't break you.
Sextant Coffee Roasters,Great tasting coffee and great place to work as it is spacious and never gets too crowded.
Sextant Coffee Roasters,One of the best coffee shops in sf. And they'll give your dog a doggie treat :)
Sextant Coffee Roasters,Go for the dirty chai Stay for the patio
Sextant Coffee Roasters,Thank you very much
Sextant Coffee Roasters,Couldn't be better. One of the best coffee places in the West coast. Coffee with love
Sextant Coffee Roasters,Thank you 🙏🏻 You are awesome
Sextant Coffee Roasters,"Nice place, great service. Sad that it closes at 3pm"
Sextant Coffee Roasters,"Great coffee. Would try the flight next time , since it's only available during weekdays"
Sextant Coffee Roasters,Thank you for your kind words. Just for information we are also open 9:00am to  5:00pm Saturday and Sunday
Sextant Coffee Roasters,"Nice server, pretty good pastries. I only tried the pastries so I can't comment on the coffee."
Sextant Coffee Roasters,Amazing coffee roasters. I rarely write reviews and this place is great. Get their whole bean
Sextant Coffee Roasters,Really nice coffee place. Good environment and good service. Highly recommend.
Sextant Coffee Roasters,Thanks
Sextant Coffee Roasters,Great coffee and has a cool back patio to also get work done on a nice day
Sextant Coffee Roasters,Lovely place to stop for a coffee. Ok to do some work.
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Now this is what I call good coffee!
Sextant Coffee Roasters,😊 thank you so much
Sextant Coffee Roasters,Decent espresso
Sextant Coffee Roasters,Love coffee there
Sextant Coffee Roasters,"The best chai latte I’ve had in the US if I’m being honest, 10/10 recommend"
Sextant Coffee Roasters,"Love this place! The space is great, they have an outdoor patio in the back, and the staff is always super sweet."
Sextant Coffee Roasters,Great little coffee house with wifi
Sextant Coffee Roasters,Coffee roasted on site. Always guaranteed good coffee. Really can't put a price on good coffee.
Sextant Coffee Roasters,The best espresso I ever had an amazing quality cool place for work
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,"Gibraltar with almond milk, ace"
Sextant Coffee Roasters,"Visited on a Saturday morning. Its chill, cool music, and not crowded. Managed to get some work done."
Sextant Coffee Roasters,Really nice coffee from beans roasted in the shop
Sextant Coffee Roasters,"Friendly staff, tasty up-scale coffee"
Sextant Coffee Roasters,"Good coffee and a relaxed space to enjoy it, with a nice small patio out back."
Sextant Coffee Roasters,Hands-down one of the best espresso cups I have tried in the City.
Sextant Coffee Roasters,Thank you very much
Sextant Coffee Roasters,"Yum. Awesome chai latte, super friendly baristas, clean space, open, it's hard to go wrong here."
Sextant Coffee Roasters,Great coffee selection and good place to get some work done.
Sextant Coffee Roasters,My favorite local coffee shop. Good music too!
Sextant Coffee Roasters,Thanks for always vibing out with us Shannon!
Sextant Coffee Roasters,"Friendly staff, great tasting pour over. A little bit pricey but worth it."
Sextant Coffee Roasters,The coffee was better than some other places but definitely not the best.
Sextant Coffee Roasters,"The curried potatoe pastry alone is a reason to come here. Coffee is fairly expensive, though."
Sextant Coffee Roasters,Relaxing ambiance & fantastic chai latte.
Sextant Coffee Roasters,Cold brew + oat milk tastes like dark chocolate here!
Sextant Coffee Roasters,Thank you 😊
Sextant Coffee Roasters,The best coffee by far yet discovered in San Francisco! It's hard to get any better than this.
Sextant Coffee Roasters,Thank you very Much
Sextant Coffee Roasters,Great atmosphere.   Knowlegable staff.  Mocha and Gibraltar were excellent
Sextant Coffee Roasters,great coffee and friendly staff. come with a good layer of clothing as it may be drafty!
Sextant Coffee Roasters,Get the Wired Gandhi it’s the best 🤩 everyone that works here is extremely friendly …
Sextant Coffee Roasters,Thank you 🙏🏻
Sextant Coffee Roasters,I got a Gibraltar today morning and it was really BAD
Sextant Coffee Roasters,Good coffee and staff. Was a bit messy when I went.
Sextant Coffee Roasters,The best Ethiopian coffee!!!
Sextant Coffee Roasters,Thank you 😊 🙏🏻
Sextant Coffee Roasters,Extremely expensive wow
Sextant Coffee Roasters,Thanks 
Sextant Coffee Roasters,"Great spot. Outdoor patio in the back, clean restrooms, lots of space to sit and work."
Sextant Coffee Roasters,Thanks for the great review Dean!
Sextant Coffee Roasters,Great coffee...  Great service.  Neighborhood favorite
Sextant Coffee Roasters,Thank you 🙏🏻
Sextant Coffee Roasters,"Top shelf drip coffee, cappuccinos, and gibraltars in a space with fantastic ambience and style."
Sextant Coffee Roasters,Thank you.  You are Awesome awesome
Sextant Coffee Roasters,"Great Coffee in a spacious, ventilated space."
Sextant Coffee Roasters,Thank you so much
Sextant Coffee Roasters,"Good drinks. Nice space, though a little dark. No outlets or Wifi."
Sextant Coffee Roasters,Great spot with great employees. Would recommend if you're in West SOMA.
Sextant Coffee Roasters,Really good coffee and always super nice service!
Sextant Coffee Roasters,"Had their cappuccino, it was okay"
Sextant Coffee Roasters,"Wifi, spacious, not busy, great atmosphere...not much more to ask for."
Sextant Coffee Roasters,"Nice coffee, cool decor, good place to work for a bit"
Sextant Coffee Roasters,Thank you very much
Sextant Coffee Roasters,Pretty good coffee. Nice to sit outdoors too.
Sextant Coffee Roasters,"Never tried the coffee, but if it's anything like its van drivers, it sucks."
Sextant Coffee Roasters,"Great little place. Good coffee, great to work at."
Sextant Coffee Roasters,"Good freshly roasted coffee + selection of pastries + WiFi. What else do you need, right?"
Sextant Coffee Roasters,The place looks great. Very nice people and a little outside area
Sextant Coffee Roasters,"Excellent lattes and cookies, in a nice, relaxed atmosphere"
Sextant Coffee Roasters,Excellent coffee - they just won sf roaster of the year!
Sextant Coffee Roasters,"Comfortable and fun, this is one of my favorite small roasters."
Sextant Coffee Roasters,The best coffee I have ever had Hands down sextant
Sextant Coffee Roasters,Thank you very much
Sextant Coffee Roasters,One of the best coffee shops in SF!
Sextant Coffee Roasters,Thank you. you are awesome
Sextant Coffee Roasters,Lovely coffee place with a cute back yard area.
Sextant Coffee Roasters,Great place for a quiet conversation. The back patio is an added bonus.
Sextant Coffee Roasters,Amazing coffee amazing owner:)
Sextant Coffee Roasters,Thank you very much
Sextant Coffee Roasters,"Smooth aesthetic, tasty baked goods and delicious espresso."
Sextant Coffee Roasters,beautiful machines in the back!
Sextant Coffee Roasters,One of the best Americanos I got while in San Francisco. How pleasing!
Sextant Coffee Roasters,Always a great cortado. Fantastic third wave espresso.
Sextant Coffee Roasters,Thank you you we appreciate you
Sextant Coffee Roasters,Great space and nicely roasted craft coffee.
Sextant Coffee Roasters,Fresh coffee was delicious and amazing great owner
Sextant Coffee Roasters,The Americano is delicious. I'll definitely be coming back!
Sextant Coffee Roasters,Thank you for your support and kind words
Sextant Coffee Roasters,Okay coffee.  Overpriced for area.
Sextant Coffee Roasters,"Our prices reflect the present economy, while keeping in mind our customers, staff, milk suppliers, and coffee bean farmers. We are trying our best for our coffee’s value and community."
Sextant Coffee Roasters,"Like the pastries, the coffee is different I've tried before."
Sextant Coffee Roasters,"Nice, open space and very tasty coffee!"
Sextant Coffee Roasters,Pistachio croissant was delicious but price out of proportion
Sextant Coffee Roasters,"Good espresso drinks, nice atmosphere."
Sextant Coffee Roasters,Expensive.  The artwork and merch is worth the visit!
Sextant Coffee Roasters,One of the best Capuccinos I have had.
Sextant Coffee Roasters,Thank you Sudeep!!  We have plenty more for you=]
Sextant Coffee Roasters,"They take forever to make it, but the coffee is good."
Sextant Coffee Roasters,Good but very expensive
Sextant Coffee Roasters,"good espresso, great service, thank you!!"
Sextant Coffee Roasters,"This place technologically weird! I had to use the restroom. It was a process, to say the least."
Sextant Coffee Roasters,"Nice music, quiet atmosphere, good coffee"
Sextant Coffee Roasters,Thank you Anthony It is wonderful to hear this
Sextant Coffee Roasters,Great coffee and place for book writing
Sextant Coffee Roasters,Coffee was good. Clean bathrooms.
Sextant Coffee Roasters,"Beautiful, simple, sunny coffee shop. Just the right vibe"
Sextant Coffee Roasters,Great coffee shop...great atmosphere.
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Excellent coffee and friendly people
Sextant Coffee Roasters,Thank you 🙏🏻
Sextant Coffee Roasters,i found my favorite coffee spot in SF
Sextant Coffee Roasters,Yes! It’s always a pleasure!
Sextant Coffee Roasters,Hidden gem great place to visit when in the area
Sextant Coffee Roasters,"Great latte, friendly place!"
Sextant Coffee Roasters,Thank you Pablo🙏🏻
Sextant Coffee Roasters,Best coffee on the south side of Market.
Sextant Coffee Roasters,Best coffee in town
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,"Great coffee, can get hot"
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,"Decent coffee, if expensive. Good location."
Sextant Coffee Roasters,"Excellent coffee, and excellent service."
Sextant Coffee Roasters,Thank you 🙏🏻 😀
Sextant Coffee Roasters,Chai tea latte with espresso was amazing!!
Sextant Coffee Roasters,"Great coffee, but needs more foods"
Sextant Coffee Roasters,"Really good coffee, smooth tasting cappuccino"
Sextant Coffee Roasters,Thank you very much
Sextant Coffee Roasters,Nice little cafe. Quite pricey though
Sextant Coffee Roasters,$3.75 for a pretty bad cup of coffee.
Sextant Coffee Roasters,"Because of COVID -19, we are asking everyone to wear a mask.  The safety of our team and our customers are very important to us. You were asked to wear your mask, and instead of compiling you we’re making some unnecessary remarks"
Sextant Coffee Roasters,Great coffee and pastries.
Sextant Coffee Roasters,Ok coffee but cool space
Sextant Coffee Roasters,Cute barista. Nothing special
Sextant Coffee Roasters,A really cool coffee place!
Sextant Coffee Roasters,Great coffee and friendly service
Sextant Coffee Roasters,Great back yard
Sextant Coffee Roasters,Thank you 😊
Sextant Coffee Roasters,Solid coffee. Nice atmosphere
Sextant Coffee Roasters,The chai lattes are delicious
Sextant Coffee Roasters,Great cold brew!
Sextant Coffee Roasters,Great vibe good service
Sextant Coffee Roasters,"Good coffee, futuristic bathroom"
Sextant Coffee Roasters,Kick ass roastery and coffee shop!
Sextant Coffee Roasters,I love the atmosphere
Sextant Coffee Roasters,Thank you 😊
Sextant Coffee Roasters,Amazing coffee and people!
Sextant Coffee Roasters,Thank you 🙏🏻
Sextant Coffee Roasters,Friendly staff
Sextant Coffee Roasters,Good vibes and good coffee.
Sextant Coffee Roasters,"Got a latte, it was weak😜! …"
Sextant Coffee Roasters,Best pourover in SF
Sextant Coffee Roasters,Wow! This is great! Andrew thank you for your kind words! Please come by for another pour over soon=]
Sextant Coffee Roasters,Quick and kind service
Sextant Coffee Roasters,Great coffee and pastries.
Sextant Coffee Roasters,Fantastic coffee and ambience
Sextant Coffee Roasters,Thank you We love you too
Sextant Coffee Roasters,Sextant > Blue Bottle
Sextant Coffee Roasters,Wired Gandhi ftw
Sextant Coffee Roasters,Cool vibe and good coffee
Sextant Coffee Roasters,Perfection.
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Really good.
Sextant Coffee Roasters,Thank you for the kind words! We definitely try to provide the best tasting drinks to everyone. Good to hear we are satisfying customers=]
Sextant Coffee Roasters,Great expresso.
Sextant Coffee Roasters,A very Special Coffee !!
Sextant Coffee Roasters,Thank you 🙏🏻 😀
Sextant Coffee Roasters,Decent hot chocolate
Sextant Coffee Roasters,Great place!
Sextant Coffee Roasters,Dog friendly
Sextant Coffee Roasters,"yes, we love dogs."
Sextant Coffee Roasters,The Jostel Gandi.
Sextant Coffee Roasters,Space aged bano
Sextant Coffee Roasters,Best coffee
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,COOKIES
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Great coffee ☕
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Excellent service
Sextant Coffee Roasters,Good place
Sextant Coffee Roasters,Great espresso
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,The real deal.
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Amazing roasts
Sextant Coffee Roasters,Thank you 😊
Sextant Coffee Roasters,Nice place
Sextant Coffee Roasters,Happy to hear that you enjoy our space=]
Sextant Coffee Roasters,Yummy latte!
Sextant Coffee Roasters,Yummy lattes indeed! Please try our cappuccinos if you haven't already they are also Great
Sextant Coffee Roasters,Fave coffee in this neighborhood
Sextant Coffee Roasters,Good coffee.
Sextant Coffee Roasters,Reasonable
Sextant Coffee Roasters,Great coffee
Sextant Coffee Roasters,Great coffee
Sextant Coffee Roasters,Thank you 😊
Sextant Coffee Roasters,Great coffee
Sextant Coffee Roasters,Great coffee.
Sextant Coffee Roasters,"Very bad experience with this cafe. We ordered 2 drinks 10 minutes before the establishment closed. The waitress did not mention it before placing an order... then pressure from the staff to empty the premises. So, I advise against it."
Sextant Coffee Roasters,Our hours of operation is posted and also it is online and the staff need to finish and closing shop. may be next time should plan on coming earlier to have a more pleasant experience.
Sextant Coffee Roasters,"There are many people, need to wait. But still quite tasty. I ordered a hot latte and the ratio of milk to coffee was just right. Some pastries, but not many items when I came. There are also some indoor and outdoor seats, where you can sit and enjoy coffee time."
Sextant Coffee Roasters,Coffee was a unique taste that seems to be divided. It feels sour.
Sextant Coffee Roasters,Thanks
Sextant Coffee Roasters,"Beautiful roasting bar. Great service very professional. The coffee, even if the quality is perceived, needs to be improved in my humble opinion"
Sextant Coffee Roasters,"It's a motel, but the cost performance is good for the place called Silicon Valley. i like it"
Sextant Coffee Roasters,We appreciate you
Sextant Coffee Roasters,"Excellent coffee and sensational pieces, here almond pastry with marzipan 😋"
Sextant Coffee Roasters,thank you 
Sextant Coffee Roasters,very rich everything
Sextant Coffee Roasters,Thanks
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Thank you 🙏🏻
Sextant Coffee Roasters,Thank you 
Sextant Coffee Roasters,Thank you 
Sextant Coffee Roasters,Thank you 
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Tank you very much
Sextant Coffee Roasters,Thank you for the kind words! We definitely try to provide the best tasting drinks to everyone. Good to hear we are satisfying customers=]
Sextant Coffee Roasters,Thank you so much
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,"Vishal, thank you for the 4 star rating=]"
Sextant Coffee Roasters,Thanks
Sextant Coffee Roasters,Thank you
Sextant Coffee Roasters,Thanks
Sextant Coffee Roasters,Thank you very much
